path,classification,reason,canonical_replacement,recovery_branch,recovery_tag,recovery_commit,kind
dnp3_split_harness/reports/phases/phase_01/figures/fig11_correlation_heatmap.pdf,OBSOLETE_PROTOTYPE,Software harness from the pre-silicon phase; the final evidence is captured on hardware and reproduced from PCAPs,none,cleanup/timing-read-sbo-20260824,archive/pre-final-timing-prune-20260824,2ea2dafe4517b5893fac5e06fc5db2ae63ba13b8,historical
dnp3_split_harness/reports/phases/phase_01/figures/fig11_correlation_heatmap.png,OBSOLETE_PROTOTYPE,Software harness from the pre-silicon phase; the final evidence is captured on hardware and reproduced from PCAPs,none,cleanup/timing-read-sbo-20260824,archive/pre-final-timing-prune-20260824,2ea2dafe4517b5893fac5e06fc5db2ae63ba13b8,historical
dnp3_split_harness/reports/phases/phase_01/figures/fig12_combined_ack_timeline.metadata.json,OBSOLETE_PROTOTYPE,Software harness from the pre-silicon phase; the final evidence is captured on hardware and reproduced from PCAPs,none,cleanup/timing-read-sbo-20260824,archive/pre-final-timing-prune-20260824,2ea2dafe4517b5893fac5e06fc5db2ae63ba13b8,historical
dnp3_split_harness/reports/phases/phase_01/figures/fig12_combined_ack_timeline.pdf,OBSOLETE_PROTOTYPE,Software harness from the pre-silicon phase; the final evidence is captured on hardware and reproduced from PCAPs,none,cleanup/timing-read-sbo-20260824,archive/pre-final-timing-prune-20260824,2ea2dafe4517b5893fac5e06fc5db2ae63ba13b8,historical
dnp3_split_harness/reports/phases/phase_01/figures/fig12_combined_ack_timeline.png,OBSOLETE_PROTOTYPE,Software harness from the pre-silicon phase; the final evidence is captured on hardware and reproduced from PCAPs,none,cleanup/timing-read-sbo-20260824,archive/pre-final-timing-prune-20260824,2ea2dafe4517b5893fac5e06fc5db2ae63ba13b8,historical
dnp3_split_harness/reports/phases/phase_01/figures/fig13_separate_ack_timeline.metadata.json,OBSOLETE_PROTOTYPE,Software harness from the pre-silicon phase; the final evidence is captured on hardware and reproduced from PCAPs,none,cleanup/timing-read-sbo-20260824,archive/pre-final-timing-prune-20260824,2ea2dafe4517b5893fac5e06fc5db2ae63ba13b8,historical
dnp3_split_harness/reports/phases/phase_01/figures/fig13_separate_ack_timeline.pdf,OBSOLETE_PROTOTYPE,Software harness from the pre-silicon phase; the final evidence is captured on hardware and reproduced from PCAPs,none,cleanup/timing-read-sbo-20260824,archive/pre-final-timing-prune-20260824,2ea2dafe4517b5893fac5e06fc5db2ae63ba13b8,historical
dnp3_split_harness/reports/phases/phase_01/figures/fig13_separate_ack_timeline.png,OBSOLETE_PROTOTYPE,Software harness from the pre-silicon phase; the final evidence is captured on hardware and reproduced from PCAPs,none,cleanup/timing-read-sbo-20260824,archive/pre-final-timing-prune-20260824,2ea2dafe4517b5893fac5e06fc5db2ae63ba13b8,historical
dnp3_split_harness/reports/phases/phase_01/figures/fig14_tcp_anomaly_summary.metadata.json,OBSOLETE_PROTOTYPE,Software harness from the pre-silicon phase; the final evidence is captured on hardware and reproduced from PCAPs,none,cleanup/timing-read-sbo-20260824,archive/pre-final-timing-prune-20260824,2ea2dafe4517b5893fac5e06fc5db2ae63ba13b8,historical
dnp3_split_harness/reports/phases/phase_01/figures/fig14_tcp_anomaly_summary.pdf,OBSOLETE_PROTOTYPE,Software harness from the pre-silicon phase; the final evidence is captured on hardware and reproduced from PCAPs,none,cleanup/timing-read-sbo-20260824,archive/pre-final-timing-prune-20260824,2ea2dafe4517b5893fac5e06fc5db2ae63ba13b8,historical
dnp3_split_harness/reports/phases/phase_01/figures/fig14_tcp_anomaly_summary.png,OBSOLETE_PROTOTYPE,Software harness from the pre-silicon phase; the final evidence is captured on hardware and reproduced from PCAPs,none,cleanup/timing-read-sbo-20260824,archive/pre-final-timing-prune-20260824,2ea2dafe4517b5893fac5e06fc5db2ae63ba13b8,historical
dnp3_split_harness/reports/phases/phase_01/figures/fig15_timing_vs_respsize_scatter.metadata.json,OBSOLETE_PROTOTYPE,Software harness from the pre-silicon phase; the final evidence is captured on hardware and reproduced from PCAPs,none,cleanup/timing-read-sbo-20260824,archive/pre-final-timing-prune-20260824,2ea2dafe4517b5893fac5e06fc5db2ae63ba13b8,historical
dnp3_split_harness/reports/phases/phase_01/figures/fig15_timing_vs_respsize_scatter.pdf,OBSOLETE_PROTOTYPE,Software harness from the pre-silicon phase; the final evidence is captured on hardware and reproduced from PCAPs,none,cleanup/timing-read-sbo-20260824,archive/pre-final-timing-prune-20260824,2ea2dafe4517b5893fac5e06fc5db2ae63ba13b8,historical
dnp3_split_harness/reports/phases/phase_01/figures/fig15_timing_vs_respsize_scatter.png,OBSOLETE_PROTOTYPE,Software harness from the pre-silicon phase; the final evidence is captured on hardware and reproduced from PCAPs,none,cleanup/timing-read-sbo-20260824,archive/pre-final-timing-prune-20260824,2ea2dafe4517b5893fac5e06fc5db2ae63ba13b8,historical
dnp3_split_harness/reports/phases/phase_01/manifest.json,OBSOLETE_PROTOTYPE,Software harness from the pre-silicon phase; the final evidence is captured on hardware and reproduced from PCAPs,none,cleanup/timing-read-sbo-20260824,archive/pre-final-timing-prune-20260824,2ea2dafe4517b5893fac5e06fc5db2ae63ba13b8,historical
dnp3_split_harness/reports/phases/phase_01/phase_01_closeout.md,OBSOLETE_PROTOTYPE,Software harness from the pre-silicon phase; the final evidence is captured on hardware and reproduced from PCAPs,none,cleanup/timing-read-sbo-20260824,archive/pre-final-timing-prune-20260824,2ea2dafe4517b5893fac5e06fc5db2ae63ba13b8,historical
dnp3_split_harness/reports/phases/phase_01/phase_01_trace_characterization.md,OBSOLETE_PROTOTYPE,Software harness from the pre-silicon phase; the final evidence is captured on hardware and reproduced from PCAPs,none,cleanup/timing-read-sbo-20260824,archive/pre-final-timing-prune-20260824,2ea2dafe4517b5893fac5e06fc5db2ae63ba13b8,historical
dnp3_split_harness/reports/phases/phase_01/phase_status.json,OBSOLETE_PROTOTYPE,Software harness from the pre-silicon phase; the final evidence is captured on hardware and reproduced from PCAPs,none,cleanup/timing-read-sbo-20260824,archive/pre-final-timing-prune-20260824,2ea2dafe4517b5893fac5e06fc5db2ae63ba13b8,historical
dnp3_split_harness/reports/phases/phase_01/profiles/ab1400_observed_profile.json,OBSOLETE_PROTOTYPE,Software harness from the pre-silicon phase; the final evidence is captured on hardware and reproduced from PCAPs,none,cleanup/timing-read-sbo-20260824,archive/pre-final-timing-prune-20260824,2ea2dafe4517b5893fac5e06fc5db2ae63ba13b8,historical
dnp3_split_harness/reports/phases/phase_01/profiles/ion7550_observed_profile.json,OBSOLETE_PROTOTYPE,Software harness from the pre-silicon phase; the final evidence is captured on hardware and reproduced from PCAPs,none,cleanup/timing-read-sbo-20260824,archive/pre-final-timing-prune-20260824,2ea2dafe4517b5893fac5e06fc5db2ae63ba13b8,historical
dnp3_split_harness/reports/phases/phase_01/profiles/sel751_observed_profile.json,OBSOLETE_PROTOTYPE,Software harness from the pre-silicon phase; the final evidence is captured on hardware and reproduced from PCAPs,none,cleanup/timing-read-sbo-20260824,archive/pre-final-timing-prune-20260824,2ea2dafe4517b5893fac5e06fc5db2ae63ba13b8,historical
dnp3_split_harness/reports/phases/phase_01/reports/ack_trace_summary.md,OBSOLETE_PROTOTYPE,Software harness from the pre-silicon phase; the final evidence is captured on hardware and reproduced from PCAPs,none,cleanup/timing-read-sbo-20260824,archive/pre-final-timing-prune-20260824,2ea2dafe4517b5893fac5e06fc5db2ae63ba13b8,historical
dnp3_split_harness/reports/phases/phase_01/reports/data_quality_report.md,OBSOLETE_PROTOTYPE,Software harness from the pre-silicon phase; the final evidence is captured on hardware and reproduced from PCAPs,none,cleanup/timing-read-sbo-20260824,archive/pre-final-timing-prune-20260824,2ea2dafe4517b5893fac5e06fc5db2ae63ba13b8,historical
dnp3_split_harness/reports/phases/phase_01/reports/extractor_validation.md,OBSOLETE_PROTOTYPE,Software harness from the pre-silicon phase; the final evidence is captured on hardware and reproduced from PCAPs,none,cleanup/timing-read-sbo-20260824,archive/pre-final-timing-prune-20260824,2ea2dafe4517b5893fac5e06fc5db2ae63ba13b8,historical
dnp3_split_harness/reports/phases/phase_01/reports/statistical_comparison.md,OBSOLETE_PROTOTYPE,Software harness from the pre-silicon phase; the final evidence is captured on hardware and reproduced from PCAPs,none,cleanup/timing-read-sbo-20260824,archive/pre-final-timing-prune-20260824,2ea2dafe4517b5893fac5e06fc5db2ae63ba13b8,historical
dnp3_split_harness/reports/phases/phase_01/tables/capture_comparison.csv,OBSOLETE_PROTOTYPE,Software harness from the pre-silicon phase; the final evidence is captured on hardware and reproduced from PCAPs,none,cleanup/timing-read-sbo-20260824,archive/pre-final-timing-prune-20260824,2ea2dafe4517b5893fac5e06fc5db2ae63ba13b8,historical
dnp3_split_harness/reports/phases/phase_01/tables/device_summary.csv,OBSOLETE_PROTOTYPE,Software harness from the pre-silicon phase; the final evidence is captured on hardware and reproduced from PCAPs,none,cleanup/timing-read-sbo-20260824,archive/pre-final-timing-prune-20260824,2ea2dafe4517b5893fac5e06fc5db2ae63ba13b8,historical
dnp3_split_harness/reports/phases/phase_01/tables/device_summary.json,OBSOLETE_PROTOTYPE,Software harness from the pre-silicon phase; the final evidence is captured on hardware and reproduced from PCAPs,none,cleanup/timing-read-sbo-20260824,archive/pre-final-timing-prune-20260824,2ea2dafe4517b5893fac5e06fc5db2ae63ba13b8,historical
dnp3_split_harness/reports/phases/phase_01/tables/transaction_anomalies.csv,OBSOLETE_PROTOTYPE,Software harness from the pre-silicon phase; the final evidence is captured on hardware and reproduced from PCAPs,none,cleanup/timing-read-sbo-20260824,archive/pre-final-timing-prune-20260824,2ea2dafe4517b5893fac5e06fc5db2ae63ba13b8,historical
dnp3_split_harness/reports/phases/phase_01/validation/extractor_agreement.csv,OBSOLETE_PROTOTYPE,Software harness from the pre-silicon phase; the final evidence is captured on hardware and reproduced from PCAPs,none,cleanup/timing-read-sbo-20260824,archive/pre-final-timing-prune-20260824,2ea2dafe4517b5893fac5e06fc5db2ae63ba13b8,historical
dnp3_split_harness/reports/phases/phase_01/validation/extractor_agreement.md,OBSOLETE_PROTOTYPE,Software harness from the pre-silicon phase; the final evidence is captured on hardware and reproduced from PCAPs,none,cleanup/timing-read-sbo-20260824,archive/pre-final-timing-prune-20260824,2ea2dafe4517b5893fac5e06fc5db2ae63ba13b8,historical
dnp3_split_harness/reports/phases/phase_01/validation/human_packet_validation.csv,OBSOLETE_PROTOTYPE,Software harness from the pre-silicon phase; the final evidence is captured on hardware and reproduced from PCAPs,none,cleanup/timing-read-sbo-20260824,archive/pre-final-timing-prune-20260824,2ea2dafe4517b5893fac5e06fc5db2ae63ba13b8,historical
dnp3_split_harness/reports/phases/phase_01/validation/human_packet_validation.md,OBSOLETE_PROTOTYPE,Software harness from the pre-silicon phase; the final evidence is captured on hardware and reproduced from PCAPs,none,cleanup/timing-read-sbo-20260824,archive/pre-final-timing-prune-20260824,2ea2dafe4517b5893fac5e06fc5db2ae63ba13b8,historical
dnp3_split_harness/reports/phases/phase_01/validation/manual_validation_report.md,OBSOLETE_PROTOTYPE,Software harness from the pre-silicon phase; the final evidence is captured on hardware and reproduced from PCAPs,none,cleanup/timing-read-sbo-20260824,archive/pre-final-timing-prune-20260824,2ea2dafe4517b5893fac5e06fc5db2ae63ba13b8,historical
dnp3_split_harness/reports/phases/phase_01/validation/manual_validation_sample.csv,OBSOLETE_PROTOTYPE,Software harness from the pre-silicon phase; the final evidence is captured on hardware and reproduced from PCAPs,none,cleanup/timing-read-sbo-20260824,archive/pre-final-timing-prune-20260824,2ea2dafe4517b5893fac5e06fc5db2ae63ba13b8,historical
dnp3_split_harness/reports/phases/phase_02/figures/fig01_bounded_target_distribution.metadata.json,OBSOLETE_PROTOTYPE,Software harness from the pre-silicon phase; the final evidence is captured on hardware and reproduced from PCAPs,none,cleanup/timing-read-sbo-20260824,archive/pre-final-timing-prune-20260824,2ea2dafe4517b5893fac5e06fc5db2ae63ba13b8,historical
dnp3_split_harness/reports/phases/phase_02/figures/fig01_bounded_target_distribution.pdf,OBSOLETE_PROTOTYPE,Software harness from the pre-silicon phase; the final evidence is captured on hardware and reproduced from PCAPs,none,cleanup/timing-read-sbo-20260824,archive/pre-final-timing-prune-20260824,2ea2dafe4517b5893fac5e06fc5db2ae63ba13b8,historical
dnp3_split_harness/reports/phases/phase_02/figures/fig01_bounded_target_distribution.png,OBSOLETE_PROTOTYPE,Software harness from the pre-silicon phase; the final evidence is captured on hardware and reproduced from PCAPs,none,cleanup/timing-read-sbo-20260824,archive/pre-final-timing-prune-20260824,2ea2dafe4517b5893fac5e06fc5db2ae63ba13b8,historical
dnp3_split_harness/reports/phases/phase_02/figures/fig02_client_visible_ecdf.metadata.json,OBSOLETE_PROTOTYPE,Software harness from the pre-silicon phase; the final evidence is captured on hardware and reproduced from PCAPs,none,cleanup/timing-read-sbo-20260824,archive/pre-final-timing-prune-20260824,2ea2dafe4517b5893fac5e06fc5db2ae63ba13b8,historical
dnp3_split_harness/reports/phases/phase_02/figures/fig02_client_visible_ecdf.pdf,OBSOLETE_PROTOTYPE,Software harness from the pre-silicon phase; the final evidence is captured on hardware and reproduced from PCAPs,none,cleanup/timing-read-sbo-20260824,archive/pre-final-timing-prune-20260824,2ea2dafe4517b5893fac5e06fc5db2ae63ba13b8,historical
dnp3_split_harness/reports/phases/phase_02/figures/fig02_client_visible_ecdf.png,OBSOLETE_PROTOTYPE,Software harness from the pre-silicon phase; the final evidence is captured on hardware and reproduced from PCAPs,none,cleanup/timing-read-sbo-20260824,archive/pre-final-timing-prune-20260824,2ea2dafe4517b5893fac5e06fc5db2ae63ba13b8,historical
dnp3_split_harness/reports/phases/phase_02/figures/fig03_client_visible_box.metadata.json,OBSOLETE_PROTOTYPE,Software harness from the pre-silicon phase; the final evidence is captured on hardware and reproduced from PCAPs,none,cleanup/timing-read-sbo-20260824,archive/pre-final-timing-prune-20260824,2ea2dafe4517b5893fac5e06fc5db2ae63ba13b8,historical
dnp3_split_harness/reports/phases/phase_02/figures/fig03_client_visible_box.pdf,OBSOLETE_PROTOTYPE,Software harness from the pre-silicon phase; the final evidence is captured on hardware and reproduced from PCAPs,none,cleanup/timing-read-sbo-20260824,archive/pre-final-timing-prune-20260824,2ea2dafe4517b5893fac5e06fc5db2ae63ba13b8,historical
dnp3_split_harness/reports/phases/phase_02/figures/fig03_client_visible_box.png,OBSOLETE_PROTOTYPE,Software harness from the pre-silicon phase; the final evidence is captured on hardware and reproduced from PCAPs,none,cleanup/timing-read-sbo-20260824,archive/pre-final-timing-prune-20260824,2ea2dafe4517b5893fac5e06fc5db2ae63ba13b8,historical
dnp3_split_harness/reports/phases/phase_02/figures/fig04_target_vs_visible.metadata.json,OBSOLETE_PROTOTYPE,Software harness from the pre-silicon phase; the final evidence is captured on hardware and reproduced from PCAPs,none,cleanup/timing-read-sbo-20260824,archive/pre-final-timing-prune-20260824,2ea2dafe4517b5893fac5e06fc5db2ae63ba13b8,historical
dnp3_split_harness/reports/phases/phase_02/figures/fig04_target_vs_visible.pdf,OBSOLETE_PROTOTYPE,Software harness from the pre-silicon phase; the final evidence is captured on hardware and reproduced from PCAPs,none,cleanup/timing-read-sbo-20260824,archive/pre-final-timing-prune-20260824,2ea2dafe4517b5893fac5e06fc5db2ae63ba13b8,historical
dnp3_split_harness/reports/phases/phase_02/figures/fig04_target_vs_visible.png,OBSOLETE_PROTOTYPE,Software harness from the pre-silicon phase; the final evidence is captured on hardware and reproduced from PCAPs,none,cleanup/timing-read-sbo-20260824,archive/pre-final-timing-prune-20260824,2ea2dafe4517b5893fac5e06fc5db2ae63ba13b8,historical
dnp3_split_harness/reports/phases/phase_02/figures/fig05_target_vs_size.metadata.json,OBSOLETE_PROTOTYPE,Software harness from the pre-silicon phase; the final evidence is captured on hardware and reproduced from PCAPs,none,cleanup/timing-read-sbo-20260824,archive/pre-final-timing-prune-20260824,2ea2dafe4517b5893fac5e06fc5db2ae63ba13b8,historical
dnp3_split_harness/reports/phases/phase_02/figures/fig05_target_vs_size.pdf,OBSOLETE_PROTOTYPE,Software harness from the pre-silicon phase; the final evidence is captured on hardware and reproduced from PCAPs,none,cleanup/timing-read-sbo-20260824,archive/pre-final-timing-prune-20260824,2ea2dafe4517b5893fac5e06fc5db2ae63ba13b8,historical
